결산구분  ,기준일,펀드      ,펀드명    ,매매처명  ,당일보수  ,미지급보수
당기,20250513,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,69,12596906
당기,20250513,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,648,11039268
당기,20250513,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,111,10628919
당기,20250513,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771277
당기,20250513,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321958
당기,20250513,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,46,2183018
당기,20250513,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,111,49640980
당기,20250513,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,15,-135573
당기,20250513,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,180,24329473
당기,20250513,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,180,-437960
당기,20250513,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,3,-321
당기,20250513,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,3,-187508
당기,20250513,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-5603
당기,20250513,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17692027
당기,20250514,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339149
당기,20250514,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,86,-22077460
당기,20250514,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2339281
당기,20250514,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57958481
당기,20250514,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,59,8909947
당기,20250514,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,70,12596976
당기,20250514,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,664,11039932
당기,20250514,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,114,10629033
당기,20250514,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771277
당기,20250514,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321958
당기,20250514,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,47,2183065
당기,20250514,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,114,49641094
당기,20250514,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,15,-135558
당기,20250514,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,185,24329658
당기,20250514,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,185,-437775
당기,20250514,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,3,-318
당기,20250514,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,3,-187505
당기,20250514,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-5603
당기,20250514,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17692027
당기,20250515,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339149
당기,20250515,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,85,-22077375
당기,20250515,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2339281
당기,20250515,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57958481
당기,20250515,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,58,8910005
당기,20250515,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,69,12597045
당기,20250515,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,655,11040587
당기,20250515,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,112,10629145
당기,20250515,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771277
당기,20250515,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321958
당기,20250515,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,46,2183111
당기,20250515,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,112,49641206
당기,20250515,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,15,-135543
당기,20250515,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,182,24329840
당기,20250515,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,182,-437593
당기,20250515,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,3,-315
당기,20250515,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,3,-187502
당기,20250515,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-5603
당기,20250515,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17692027
당기,20250516,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339149
당기,20250516,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,83,-22077292
당기,20250516,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2339281
당기,20250516,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57958481
당기,20250516,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,57,8910062
당기,20250516,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,68,12597113
당기,20250516,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,637,11041224
당기,20250516,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,110,10629255
당기,20250516,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771277
당기,20250516,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321958
당기,20250516,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,45,2183156
당기,20250516,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,110,49641316
당기,20250516,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,15,-135528
당기,20250516,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,178,24330018
당기,20250516,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,178,-437415
당기,20250516,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,3,-312
당기,20250516,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,3,-187499
당기,20250516,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-5603
당기,20250516,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17692027
당기,20250517,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339149
당기,20250517,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,83,-22077209
당기,20250517,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2339281
당기,20250517,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57958481
당기,20250517,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,57,8910119
당기,20250517,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,68,12597181
당기,20250517,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,637,11041861
당기,20250517,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,110,10629365
당기,20250517,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771277
당기,20250517,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321958
당기,20250517,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,45,2183201
당기,20250517,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,110,49641426
당기,20250517,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,15,-135513
당기,20250517,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,178,24330196
당기,20250517,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,178,-437237
당기,20250517,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,3,-309
당기,20250517,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,3,-187496
당기,20250517,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-5603
당기,20250517,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17692027
당기,20250518,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339149
당기,20250518,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,83,-22077126
당기,20250518,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2339281
당기,20250518,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57958481
당기,20250518,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,57,8910176
당기,20250518,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,68,12597249
당기,20250518,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,637,11042498
당기,20250518,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,110,10629475
당기,20250518,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771277
당기,20250518,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321958
당기,20250518,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,45,2183246
당기,20250518,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,110,49641536
당기,20250518,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,15,-135498
당기,20250518,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,178,24330374
당기,20250518,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,178,-437059
당기,20250518,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,3,-306
당기,20250518,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,3,-187493
당기,20250518,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-5603
당기,20250518,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17692027
당기,20250519,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339149
당기,20250519,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,81,-22077045
당기,20250519,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2339281
당기,20250519,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57958481
당기,20250519,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,55,8910231
당기,20250519,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,66,12597315
당기,20250519,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,624,11043122
당기,20250519,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,107,10629582
당기,20250519,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771277
당기,20250519,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321958
당기,20250519,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,44,2183290
당기,20250519,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,107,49641643
당기,20250519,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,14,-135484
당기,20250519,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,174,24330548
당기,20250519,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,174,-436885
당기,20250519,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,3,-303
당기,20250519,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,3,-187490
당기,20250519,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-5603
당기,20250519,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17692027
당기,20250520,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339149
당기,20250520,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,82,-22076963
당기,20250520,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2339281
당기,20250520,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57958481
당기,20250520,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,56,8910287
당기,20250520,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,67,12597382
당기,20250520,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,625,11043747
당기,20250520,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,108,10629690
당기,20250520,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771277
당기,20250520,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321958
당기,20250520,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,44,2183334
당기,20250520,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,108,49641751
당기,20250520,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,14,-135470
당기,20250520,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,175,24330723
당기,20250520,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,175,-436710
당기,20250520,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,3,-300
당기,20250520,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,3,-187487
당기,20250520,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-5603
당기,20250520,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17692027
당기,20250521,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339149
당기,20250521,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,80,-22076883
당기,20250521,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2339281
당기,20250521,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57958481
당기,20250521,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,55,8910342
당기,20250521,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,66,12597448
당기,20250521,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,610,11044357
당기,20250521,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,106,10629796
당기,20250521,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771277
당기,20250521,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321958
당기,20250521,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,44,2183378
당기,20250521,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,106,49641857
당기,20250521,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,14,-135456
당기,20250521,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,172,24330895
당기,20250521,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,172,-436538
당기,20250521,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,3,-297
당기,20250521,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,3,-187484
당기,20250521,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-5603
당기,20250521,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17692027
당기,20250522,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339149
당기,20250522,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,78,-22076805
당기,20250522,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2339281
당기,20250522,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57958481
당기,20250522,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,53,8910395
당기,20250522,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,64,12597512
당기,20250522,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,596,11044953
당기,20250522,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,103,10629899
당기,20250522,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771277
당기,20250522,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321958
당기,20250522,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,42,2183420
당기,20250522,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,103,49641960
당기,20250522,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,14,-135442
당기,20250522,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,167,24331062
당기,20250522,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,167,-436371
당기,20250522,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,3,-294
당기,20250522,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,3,-187481
당기,20250522,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-5603
당기,20250522,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17692027
당기,20250523,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339149
당기,20250523,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,78,-22076727
당기,20250523,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2339281
당기,20250523,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57958481
당기,20250523,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,53,8910448
당기,20250523,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,64,12597576
당기,20250523,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,597,11045550
당기,20250523,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,104,10630003
당기,20250523,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771277
당기,20250523,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321958
당기,20250523,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,43,2183463
당기,20250523,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,104,49642064
당기,20250523,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,14,-135428
당기,20250523,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,168,24331230
당기,20250523,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,168,-436203
당기,20250523,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,3,-291
당기,20250523,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,3,-187478
당기,20250523,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-5603
당기,20250523,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17692027
당기,20250524,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339149
당기,20250524,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,78,-22076649
당기,20250524,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2339281
당기,20250524,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57958481
당기,20250524,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,53,8910501
당기,20250524,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,64,12597640
당기,20250524,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,597,11046147
당기,20250524,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,104,10630107
당기,20250524,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771277
당기,20250524,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321958
당기,20250524,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,43,2183506
당기,20250524,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,104,49642168
당기,20250524,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,14,-135414
당기,20250524,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,168,24331398
당기,20250524,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,168,-436035
당기,20250524,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,3,-288
당기,20250524,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,3,-187475
당기,20250524,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-5603
당기,20250524,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17692027
당기,20250525,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339149
당기,20250525,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,78,-22076571
당기,20250525,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2339281
당기,20250525,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57958481
당기,20250525,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,53,8910554
당기,20250525,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,64,12597704
당기,20250525,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,597,11046744
당기,20250525,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,104,10630211
당기,20250525,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771277
당기,20250525,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321958
당기,20250525,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,43,2183549
당기,20250525,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,104,49642272
당기,20250525,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,14,-135400
당기,20250525,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,168,24331566
당기,20250525,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,168,-435867
당기,20250525,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,3,-285
당기,20250525,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,3,-187472
당기,20250525,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-5603
당기,20250525,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17692027
당기,20250526,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339149
당기,20250526,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,81,-22076490
당기,20250526,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2339281
당기,20250526,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57958481
당기,20250526,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,55,8910609
당기,20250526,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,66,12597770
당기,20250526,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사07,617,11047361
당기,20250526,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사08,107,10630318
당기,20250526,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사09,0,-771277
당기,20250526,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사10,0,-17321958
당기,20250526,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사11,44,2183593
당기,20250526,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사12,107,49642379
당기,20250526,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사13,14,-135386
당기,20250526,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사14,174,24331740
당기,20250526,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사15,174,-435693
당기,20250526,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사16,3,-282
당기,20250526,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사17,3,-187469
당기,20250526,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사18,0,-5603
당기,20250526,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사19,0,-17692027
당기,20250527,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사01,0,-339149
당기,20250527,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사02,81,-22076409
당기,20250527,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사03,0,-2339281
당기,20250527,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사04,0,-57958481
당기,20250527,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사05,55,8910664
당기,20250527,FUND001,한빛코스피레버리지증권상장지수투자신탁(주식-파생형),판매사06,66,12597836
